index,customer_id,gender,region,city,account_status,closed_date,last_login_at,total_marketings,total_mi_opened,total_mi_clicked,total_mi_converted,total_orders,count_order_completed,avg_order_amount,total_payments,count_payment_failed,avg_payment_amount,total_tickets,avg_ticket_resolution,avg_csat_score,count_null_csat_score,total_usages,avg_session_duration,total_subscriptions,current_auto_renew,current_sub_plan,current_sub_status,age,customer_tenure
9079,9080,M,Mien Nam,Can Tho,Active,,2026-03-04 15:01:00,3.0,3.0,0.0,0.0,,,,,,,1.0,4.4,3.0,0.0,27.0,739.5925925925926,1.0,False,Premium,Expired,39.1,0.1
9080,9081,F,Mien Nam,Can Tho,Active,,2026-07-29 11:09:00,4.0,0.0,0.0,0.0,4.0,4.0,4.67e+06,2.0,0.0,4.67e+06,,,,,,,1.0,True,Free,Active,49.6,0.6
9081,9082,M,Mien Nam,Ho Chi Minh,Active,,2026-06-08 18:14:00,4.0,0.0,0.0,0.0,1.0,1.0,2.344e+06,1.0,0.0,2.344e+06,1.0,21.6,2.0,0.0,10.0,555.3,1.0,True,Free,Active,32.8,0.2
9082,9083,F,Mien Nam,Long Xuyen,Active,,2026-06-20 12:13:00,2.0,2.0,1.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,32.5,1.4
9083,9084,M,Mien Nam,Can Tho,Active,,2026-07-29 06:26:00,3.0,3.0,2.0,0.0,5.0,5.0,1.4114e+06,5.0,2.0,1.2332e+06,1.0,2.4,4.0,0.0,,,1.0,True,Free,Active,26.7,0.9
9084,9085,M,Mien Nam,Bien Hoa,Active,,2026-07-29 21:10:00,,,,,1.0,0.0,498000.0,,,,,,,,,,1.0,True,Free,Active,60.9,1.6
9086,9087,F,Mien Trung,Vinh,Active,,2026-07-10 05:08:00,2.0,0.0,0.0,0.0,6.0,4.0,745333.3,4.0,0.0,182500.0,1.0,25.7,4.0,0.0,,,1.0,True,Free,Active,24.1,1.3
9087,9088,F,Mien Nam,Can Tho,Active,,2026-07-29 15:54:00,2.0,0.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,50.0,1.3
9088,9089,M,Mien Trung,Da Nang,Active,,2026-07-19 14:52:00,2.0,0.0,0.0,0.0,4.0,2.0,3.709e+06,1.0,0.0,5.812e+06,1.0,10.0,2.0,0.0,,,1.0,True,Plus,Active,24.0,1.7
9089,9090,F,Mien Trung,Da Nang,Closed,2025-09-13,2025-09-11 00:47:00,,,,,,,,,,,,,,,,,,,,,29.7,1.5
9090,9091,F,Mien Bac,Bac Ninh,Active,,2025-07-27 07:43:00,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,23.8,0.8
9091,9092,M,Mien Nam,Long Xuyen,Closed,2025-04-02,2025-03-29 13:20:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,40.1,1.4
9092,9093,F,Mien Nam,Vung Tau,Active,,2026-07-28 13:26:00,2.0,1.0,0.0,0.0,10.0,9.0,1.7991e+06,8.0,0.0,1.08275e+06,,,,,,,1.0,True,Plus,Active,42.9,1.4
9093,9094,M,Mien Bac,Nam Dinh,Active,,2026-07-25 02:20:00,4.0,1.0,1.0,0.0,2.0,0.0,2.107e+06,2.0,0.0,2.107e+06,,,,,,,1.0,True,Free,Active,62.5,0.7
9094,9095,M,Mien Nam,Can Tho,Active,,2026-07-17 21:56:00,2.0,1.0,1.0,0.0,3.0,3.0,1.5516666e+06,2.0,0.0,1.6255e+06,,,,,,,1.0,True,Free,Active,60.6,1.7
9095,9096,F,Mien Trung,Quy Nhon,Active,,2026-07-09 15:54:00,2.0,1.0,0.0,0.0,3.0,1.0,1.8483334e+06,3.0,0.0,1.8483334e+06,,,,,,,1.0,False,Free,Expired,58.9,0.8
9096,9097,M,Mien Trung,Nha Trang,Active,,2026-07-29 05:46:00,2.0,0.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,57.9,1.7
9097,9098,M,Mien Bac,Ha Noi,Active,,2026-07-25 05:46:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,34.0,1.0
9098,9099,F,Mien Bac,Quang Ninh,Active,,2026-07-29 14:55:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,21.0,1.8
9099,9100,M,Mien Nam,Bien Hoa,Active,,2026-06-09 10:15:00,4.0,1.0,1.0,1.0,7.0,7.0,2.0248571e+06,9.0,1.0,1.666e+06,,,,,,,1.0,True,Plus,Active,38.6,0.3
9101,9102,F,Mien Trung,Nha Trang,Active,,2026-07-19 01:51:00,6.0,3.0,1.0,0.0,,,,2.0,1.0,99000.0,2.0,2.3000002,4.0,0.0,,,1.0,True,Plus,Active,23.1,1.1
9102,9103,F,Mien Nam,Long Xuyen,Active,,2025-12-29 22:07:00,2.0,0.0,0.0,0.0,,,,,,,,,,,28.0,1048.75,1.0,False,Plus,Expired,45.3,2.2
9103,9104,M,Mien Nam,Ho Chi Minh,Closed,2026-02-12,2026-02-10 06:08:00,3.0,1.0,0.0,0.0,,,,,,,1.0,2.2,3.0,0.0,33.0,885.5454545454545,1.0,False,Plus,Cancelled,49.3,0.8
9104,9105,M,Mien Bac,Ha Noi,Active,,2026-07-11 09:54:00,2.0,0.0,0.0,0.0,1.0,1.0,2.133e+06,3.0,0.0,777000.0,,,,,,,1.0,True,Plus,Active,21.2,1.7
9106,9107,F,Mien Trung,Da Nang,Active,,2026-07-23 21:06:00,2.0,2.0,0.0,0.0,2.0,2.0,1.165e+06,3.0,1.0,554333.3,,,,,,,1.0,True,Plus,Active,28.2,1.1
9107,9108,F,Mien Trung,Hue,Active,,2025-07-07 17:13:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,36.1,2.1
9108,9109,F,Mien Nam,Bien Hoa,Active,,2026-06-14 23:56:00,1.0,0.0,0.0,0.0,2.0,2.0,1.758e+06,1.0,0.0,1.758e+06,2.0,7.5,3.0,1.0,,,1.0,True,Free,Active,52.8,1.5
9110,9111,M,Mien Bac,Bac Ninh,Active,,2026-07-23 21:20:00,3.0,0.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,2.0,True,Premium,Active,54.9,0.3
9112,9113,F,Mien Nam,Bien Hoa,Active,,2025-11-17 02:54:00,1.0,1.0,0.0,0.0,,,,,,,,,,,3.0,1179.0,1.0,False,Plus,Expired,58.2,0.9
9113,9114,M,Mien Bac,Nam Dinh,Active,,2026-07-18 09:50:00,1.0,0.0,0.0,0.0,4.0,2.0,1.5655e+06,2.0,0.0,1.095e+06,,,,,,,1.0,True,Free,Active,21.9,2.3
9114,9115,M,Mien Trung,Vinh,Active,,2026-07-23 02:43:00,6.0,4.0,1.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,19.5,0.4
9115,9116,F,Mien Bac,Nam Dinh,Active,,2025-10-24 04:23:00,1.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Plus,Active,55.3,0.4
9116,9117,M,Mien Trung,Vinh,Active,,2026-07-22 06:09:00,4.0,2.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,23.4,1.6
9117,9118,F,Mien Bac,Hai Phong,Active,,2026-07-26 16:52:00,2.0,1.0,1.0,0.0,3.0,3.0,2.2473332e+06,4.0,2.0,2.03025e+06,,,,,,,1.0,True,Free,Active,27.4,0.7
9118,9119,M,Mien Trung,Quy Nhon,Active,,2026-07-29 08:42:00,2.0,1.0,1.0,0.0,2.0,2.0,3.87e+06,3.0,0.0,1.356e+06,,,,,,,1.0,True,Plus,Active,27.6,0.7
9119,9120,M,Mien Bac,Hai Phong,Active,,2026-07-28 22:10:00,,,,,2.0,2.0,1.422e+06,1.0,0.0,1.422e+06,,,,,,,1.0,True,Free,Active,51.9,0.6
9120,9121,F,Mien Bac,Bac Ninh,Active,,2026-07-24 17:14:00,,,,,1.0,0.0,2.346e+06,2.0,0.0,2.346e+06,,,,,,,1.0,True,Free,Active,21.2,0.9
9122,9123,F,Mien Nam,Can Tho,Active,,2026-06-30 03:02:00,1.0,1.0,1.0,0.0,1.0,1.0,185000.0,1.0,0.0,185000.0,2.0,5.5499997,4.0,1.0,,,2.0,True,Free,Active,25.5,2.1
9123,9124,F,Mien Bac,Nam Dinh,Active,,2026-07-17 03:02:00,3.0,1.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,59.8,1.0
9124,9125,F,Mien Trung,Hue,Active,,2026-07-10 05:29:00,2.0,0.0,0.0,0.0,2.0,2.0,1.9405e+06,4.0,0.0,1.09475e+06,,,,,,,1.0,True,Premium,Active,38.6,1.0
9125,9126,F,Mien Trung,Quy Nhon,Closed,2026-02-18,2026-02-12 22:01:00,8.0,1.0,0.0,0.0,,,,,,,,,,,26.0,855.8076923076923,1.0,False,Premium,Cancelled,26.2,0.8
9126,9127,M,Mien Nam,Bien Hoa,Active,,2025-12-09 10:05:00,4.0,3.0,1.0,1.0,2.0,1.0,1.407e+06,1.0,0.0,1.142e+06,,,,,28.0,886.6428571428571,1.0,False,Free,Cancelled,38.3,0.3
9127,9128,M,Mien Nam,Can Tho,Closed,2026-06-24,2026-06-17 15:04:00,4.0,0.0,0.0,0.0,1.0,0.0,1.69e+06,,,,,,,,3.0,1000.3333333333334,1.0,False,Plus,Cancelled,48.0,0.2
9128,9129,M,Mien Nam,Bien Hoa,Active,,2026-07-23 11:41:00,4.0,2.0,0.0,0.0,1.0,0.0,4.205e+06,2.0,0.0,4.205e+06,,,,,,,1.0,True,Free,Active,25.1,0.6
9129,9130,F,Mien Trung,Quy Nhon,Active,,2026-07-09 22:11:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,249000.0,1.0,10.4,2.0,0.0,,,1.0,True,Plus,Active,55.9,1.9
9131,9132,M,Mien Bac,Quang Ninh,Closed,2026-04-09,2026-04-03 00:14:00,2.0,0.0,0.0,0.0,,,,,,,,,,,27.0,1000.7777777777778,1.0,False,Free,Cancelled,56.4,0.7
9134,9135,M,Mien Nam,Long Xuyen,Active,,2026-07-23 23:49:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,42.2,2.0
9137,9138,M,Mien Trung,Quy Nhon,Active,,2026-07-20 23:50:00,3.0,3.0,1.0,1.0,2.0,2.0,3.272e+06,1.0,0.0,3.272e+06,,,,,,,1.0,True,Free,Active,22.1,2.1
9138,9139,M,Mien Bac,Ha Noi,Active,,2026-07-24 18:06:00,4.0,0.0,0.0,0.0,1.0,1.0,491000.0,3.0,0.0,329666.66,,,,,,,1.0,True,Premium,Active,43.0,0.4
9139,9140,M,Mien Nam,Vung Tau,Active,,2026-07-27 14:48:00,1.0,0.0,0.0,0.0,2.0,2.0,896000.0,1.0,0.0,896000.0,,,,,,,1.0,True,Plus,Active,19.5,0.0
9140,9141,M,Mien Trung,Vinh,Active,,2026-07-29 16:52:00,1.0,0.0,0.0,0.0,8.0,8.0,1.544625e+06,6.0,0.0,1.437e+06,,,,,,,1.0,True,Free,Active,19.0,1.2
9141,9142,M,Mien Nam,Vung Tau,Active,,2026-07-27 05:57:00,3.0,3.0,1.0,1.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,41.8,0.9
9142,9143,M,Mien Nam,Can Tho,Active,,2025-12-27 10:22:00,3.0,0.0,0.0,0.0,,,,,,,,,,,11.0,754.8181818181819,1.0,False,Free,Expired,27.1,0.4
9143,9144,M,Mien Trung,Nha Trang,Closed,2026-07-16,2026-07-15 04:15:00,2.0,1.0,0.0,0.0,,,,,,,1.0,2.8,2.0,0.0,,,1.0,False,Premium,Cancelled,38.8,0.3
9145,9146,F,Mien Nam,Bien Hoa,Active,,2024-09-24 06:09:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,20.6,1.7
9146,9147,F,Mien Trung,Hue,Active,,2026-07-20 09:52:00,2.0,1.0,1.0,0.0,3.0,3.0,1.1203334e+06,5.0,1.0,711800.0,,,,,,,1.0,True,Plus,Active,53.9,0.5
9147,9148,M,Mien Trung,Quy Nhon,Active,,2026-07-28 09:07:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,43.5,1.2
9150,9151,M,Mien Bac,Ha Noi,Active,,2026-07-27 01:29:00,2.0,1.0,0.0,0.0,2.0,2.0,926000.0,1.0,0.0,926000.0,,,,,,,1.0,True,Free,Active,47.8,0.5
9151,9152,M,Mien Nam,Ho Chi Minh,Closed,2026-04-11,2026-04-04 03:06:00,,,,,4.0,4.0,6.13e+06,2.0,0.0,6.13e+06,,,,,,,1.0,True,Plus,Active,61.5,0.0
9153,9154,M,Mien Bac,Hai Phong,Active,,2026-07-06 04:21:00,3.0,1.0,0.0,0.0,9.0,5.0,1.0381111e+06,8.0,2.0,1.137375e+06,,,,,,,1.0,True,Free,Active,26.6,2.4
9154,9155,F,Mien Trung,Hue,Closed,2025-06-19,2025-06-11 14:52:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25.9,0.6
9155,9156,F,Mien Nam,Vung Tau,Active,,2026-02-19 18:46:00,1.0,1.0,0.0,0.0,,,,,,,,,,,8.0,1075.875,1.0,False,Free,Cancelled,28.5,0.0
9156,9157,M,Mien Nam,Bien Hoa,Active,,2026-07-03 04:23:00,,,,,2.0,1.0,2.132e+06,1.0,0.0,1.151e+06,,,,,,,1.0,True,Free,Active,47.1,0.5
9157,9158,M,Mien Nam,Can Tho,Active,,2026-07-28 20:04:00,2.0,2.0,0.0,0.0,1.0,1.0,1.038e+06,1.0,0.0,1.038e+06,1.0,11.8,4.0,0.0,,,1.0,True,Free,Active,46.0,1.8
9158,9159,F,Mien Trung,Quy Nhon,Active,,2026-07-29 12:44:00,1.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,60.3,0.9
9159,9160,M,Mien Bac,Nam Dinh,Active,,2025-12-02 13:19:00,3.0,0.0,0.0,0.0,,,,1.0,0.0,1.423e+06,,,,,18.0,845.0555555555555,1.0,False,Plus,Cancelled,32.1,0.6
9160,9161,M,Mien Trung,Vinh,Active,,2026-07-28 20:28:00,1.0,1.0,0.0,0.0,3.0,2.0,1.299e+06,4.0,0.0,890750.0,,,,,,,1.0,True,Premium,Active,32.2,1.2
9161,9162,M,Mien Nam,Long Xuyen,Active,,2026-07-21 05:44:00,,,,,,,,,,,,,,,,,1.0,True,Premium,Active,22.8,0.1
9162,9163,M,Mien Bac,Quang Ninh,Active,,2026-07-24 01:13:00,1.0,0.0,0.0,0.0,,,,,,,1.0,19.9,4.0,0.0,,,1.0,True,Free,Active,50.8,1.3
9163,9164,M,Mien Nam,Can Tho,Active,,2026-07-11 04:11:00,1.0,1.0,1.0,1.0,,,,2.0,0.0,249000.0,1.0,4.9,4.0,0.0,,,1.0,True,Premium,Active,27.8,1.9
9164,9165,F,Mien Nam,Can Tho,Active,,2026-07-21 01:42:00,2.0,0.0,0.0,0.0,7.0,5.0,2.4448572e+06,5.0,0.0,2.5312e+06,,,,,,,1.0,True,Free,Active,48.1,1.1
9165,9166,F,Mien Bac,Hai Phong,Active,,2026-07-29 19:12:00,2.0,1.0,0.0,0.0,3.0,3.0,2.488e+06,3.0,0.0,1.605e+06,,,,,,,1.0,True,Plus,Active,60.9,0.2
9166,9167,M,Mien Nam,Vung Tau,Active,,2026-07-25 11:41:00,2.0,2.0,0.0,0.0,3.0,3.0,808333.3,3.0,1.0,808333.3,,,,,,,1.0,True,Free,Active,37.1,2.3
9167,9168,M,Mien Nam,Bien Hoa,Active,,2026-07-14 18:14:00,6.0,4.0,2.0,1.0,11.0,11.0,1.6406364e+06,10.0,0.0,1.3818e+06,,,,,,,1.0,True,Plus,Active,36.6,0.3
9168,9169,M,Mien Bac,Bac Ninh,Active,,2026-07-05 19:09:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,52.6,1.7
9169,9170,M,Mien Bac,Quang Ninh,Active,,2025-09-06 15:31:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,59.1,1.0
9170,9171,F,Mien Bac,Bac Ninh,Active,,2026-07-23 08:16:00,1.0,0.0,0.0,0.0,1.0,1.0,575000.0,3.0,2.0,357666.66,,,,,,,1.0,True,Premium,Active,25.9,0.9
9171,9172,F,Mien Bac,Quang Ninh,Active,,2025-03-09 12:32:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,27.5,2.1
9172,9173,F,Mien Nam,Can Tho,Active,,2026-07-17 15:06:00,5.0,2.0,1.0,0.0,2.0,2.0,1.2295e+06,3.0,0.0,902666.7,,,,,,,1.0,True,Premium,Active,41.3,0.1
9173,9174,F,Mien Trung,Nha Trang,Active,,2026-07-05 08:38:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,18.7,1.1
9175,9176,M,Mien Nam,Long Xuyen,Active,,2026-07-04 04:56:00,6.0,5.0,1.0,1.0,2.0,2.0,472000.0,3.0,0.0,223333.33,,,,,,,1.0,True,Plus,Active,52.7,0.5
9176,9177,F,Mien Trung,Vinh,Active,,2026-07-12 09:02:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,25.3,0.1
9177,9178,F,Mien Trung,Nha Trang,Active,,2026-07-18 06:21:00,2.0,1.0,0.0,0.0,2.0,2.0,6.836e+06,1.0,0.0,6.836e+06,,,,,,,1.0,False,Free,Cancelled,54.0,1.2
9178,9179,F,Mien Trung,Da Nang,Active,,2026-04-10 11:56:00,,,,,,,,,,,,,,,9.0,1065.6666666666667,1.0,True,Free,Active,59.7,0.0
9179,9180,M,Mien Bac,Quang Ninh,Active,,2026-03-24 06:25:00,2.0,0.0,0.0,0.0,7.0,6.0,2.8637142e+06,5.0,0.0,2.2188e+06,,,,,9.0,936.1111111111111,1.0,False,Premium,Expired,62.5,1.8
9180,9181,M,Mien Nam,Vung Tau,Active,,2026-07-05 00:32:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,1.0,2.5,3.0,0.0,,,1.0,True,Plus,Active,24.4,2.4
9181,9182,F,Mien Trung,Nha Trang,Active,,2026-07-09 03:49:00,1.0,0.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,30.2,1.1
9182,9183,M,Mien Bac,Quang Ninh,Active,,2026-07-03 13:03:00,2.0,0.0,0.0,0.0,6.0,6.0,1.684e+06,3.0,0.0,1.684e+06,,,,,,,1.0,True,Free,Active,55.3,1.3
9183,9184,M,Mien Bac,Bac Ninh,Active,,2026-07-05 16:25:00,3.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,43.5,0.8
9184,9185,F,Mien Nam,Bien Hoa,Active,,2026-07-29 23:11:00,2.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,39.9,0.1
9186,9187,F,Mien Nam,Ho Chi Minh,Active,,2026-07-25 00:40:00,,,,,1.0,1.0,2.147e+06,3.0,0.0,881666.7,,,,,,,1.0,True,Premium,Active,40.8,1.8
9187,9188,F,Mien Trung,Quy Nhon,Active,,2026-07-24 17:53:00,,,,,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,34.7,1.7
9188,9189,M,Mien Trung,Nha Trang,Active,,2026-07-28 15:44:00,5.0,2.0,0.0,0.0,1.0,1.0,1.816e+06,3.0,0.0,771333.3,,,,,,,1.0,True,Plus,Active,42.0,1.0
9189,9190,F,Mien Trung,Vinh,Active,,2026-07-26 05:59:00,1.0,1.0,0.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Free,Active,20.3,0.5
9191,9192,M,Mien Nam,Long Xuyen,Active,,2026-07-02 01:24:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Premium,Active,18.6,0.0
9192,9193,F,Mien Nam,Long Xuyen,Active,,2026-06-22 21:17:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,51.4,1.1
9193,9194,M,Mien Nam,Long Xuyen,Active,,2026-07-10 05:47:00,,,,,,,,2.0,1.0,99000.0,,,,,,,1.0,True,Plus,Active,41.7,1.6
9194,9195,F,Mien Nam,Vung Tau,Active,,2026-07-20 14:01:00,1.0,0.0,0.0,0.0,10.0,10.0,2.219e+06,8.0,2.0,1.90975e+06,,,,,,,1.0,False,Free,Cancelled,52.1,1.0
9195,9196,F,Mien Bac,Hai Phong,Active,,2025-03-10 22:40:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,34.5,2.0
9196,9197,M,Mien Trung,Nha Trang,Active,,2026-07-18 18:37:00,1.0,1.0,1.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,20.6,0.9
9197,9198,F,Mien Trung,Nha Trang,Active,,2026-07-27 17:00:00,3.0,2.0,1.0,0.0,3.0,3.0,1.9813334e+06,4.0,1.0,1.364e+06,,,,,,,1.0,True,Premium,Active,24.6,1.9
9198,9199,M,Mien Trung,Vinh,Active,,2026-06-26 21:57:00,2.0,0.0,0.0,0.0,1.0,1.0,3.469e+06,1.0,0.0,3.469e+06,,,,,,,1.0,True,Free,Active,39.8,0.9
9199,9200,F,Mien Bac,Bac Ninh,Active,,2025-11-01 09:34:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,61.3,0.8
9200,9201,M,Mien Trung,Quy Nhon,Active,,2026-07-15 01:03:00,1.0,1.0,0.0,0.0,6.0,3.0,1.0115e+06,6.0,0.0,796500.0,,,,,,,1.0,True,Premium,Active,57.4,2.3
9201,9202,F,Mien Nam,Bien Hoa,Active,,2026-07-11 11:29:00,3.0,1.0,0.0,0.0,,,,,,,1.0,44.9,3.0,0.0,,,1.0,True,Free,Active,44.9,0.9
9203,9204,M,Mien Trung,Nha Trang,Active,,2025-12-03 02:41:00,4.0,1.0,0.0,0.0,,,,,,,1.0,2.5,3.0,0.0,6.0,744.5,1.0,False,Premium,Expired,37.2,0.2
9204,9205,F,Mien Trung,Quy Nhon,Active,,2026-05-02 01:34:00,,,,,,,,,,,,,,,10.0,899.8,1.0,True,Free,Active,45.5,0.0
9205,9206,M,Mien Trung,Da Nang,Active,,2026-07-08 23:04:00,4.0,2.0,1.0,0.0,,,,2.0,0.0,99000.0,,,,,,,1.0,True,Plus,Active,56.4,1.0
9206,9207,F,Mien Trung,Nha Trang,Closed,2025-06-14,2025-06-10 19:58:00,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,63.3,1.9
9207,9208,F,Mien Bac,Nam Dinh,Active,,2026-05-07 06:37:00,4.0,2.0,1.0,0.0,3.0,3.0,824333.3,2.0,0.0,703500.0,,,,,20.0,824.4,1.0,False,Free,Expired,22.2,0.2
9208,9209,M,Mien Nam,Can Tho,Active,,2024-12-15 03:57:00,,,,,,,,,,,,,,,,,,,,,34.3,1.8
9210,9211,F,Mien Nam,Ho Chi Minh,Active,,2026-05-04 13:04:00,1.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,26.2,1.9
9211,9212,F,Mien Nam,Long Xuyen,Active,,2026-07-05 06:33:00,,,,,15.0,15.0,1.8059334e+06,9.0,1.0,2.0017778e+06,,,,,,,1.0,True,Free,Active,50.8,1.7
9212,9213,F,Mien Bac,Hai Phong,Active,,2026-07-23 15:29:00,3.0,2.0,2.0,0.0,,,,,,,1.0,5.1,,1.0,,,1.0,True,Free,Active,29.5,1.4
9213,9214,F,Mien Bac,Hai Phong,Active,,2026-07-17 19:05:00,4.0,1.0,0.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Premium,Active,42.9,0.3
9214,9215,M,Mien Bac,Quang Ninh,Active,,2026-07-28 03:57:00,3.0,3.0,1.0,0.0,4.0,4.0,948000.0,4.0,0.0,598500.0,,,,,,,1.0,True,Plus,Active,43.1,0.7
9215,9216,F,Mien Trung,Vinh,Active,,2026-07-26 21:59:00,2.0,1.0,1.0,0.0,2.0,2.0,2.209e+06,1.0,0.0,2.209e+06,,,,,,,1.0,True,Free,Active,20.2,1.9
9216,9217,F,Mien Trung,Hue,Active,,2026-07-22 09:27:00,4.0,3.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,27.9,1.6
9217,9218,M,Mien Trung,Hue,Active,,2026-06-18 09:21:00,2.0,1.0,0.0,0.0,2.0,2.0,2.475e+06,1.0,0.0,2.475e+06,,,,,,,1.0,True,Free,Active,32.7,1.4
9218,9219,M,Mien Nam,Long Xuyen,Active,,2025-08-18 04:18:00,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,47.8,2.1
9219,9220,M,Mien Trung,Vinh,Active,,2026-07-26 12:38:00,2.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,33.8,1.5
9220,9221,M,Mien Trung,Hue,Active,,2026-07-15 05:37:00,4.0,1.0,1.0,0.0,8.0,6.0,955125.0,6.0,0.0,619500.0,1.0,23.2,4.0,0.0,,,1.0,True,Plus,Active,40.1,1.1
9221,9222,F,Mien Bac,Ha Noi,Active,,2026-07-17 05:47:00,2.0,0.0,0.0,0.0,2.0,1.0,1.4875e+06,3.0,0.0,1.669e+06,,,,,,,1.0,True,Free,Active,56.2,1.8
9222,9223,F,Mien Nam,Long Xuyen,Active,,2026-07-16 15:09:00,3.0,1.0,1.0,0.0,3.0,3.0,835333.3,4.0,0.0,627750.0,1.0,6.3,,1.0,,,1.0,True,Premium,Active,58.5,1.2
9224,9225,F,Mien Nam,Can Tho,Active,,2026-07-24 14:49:00,,,,,2.0,2.0,2.2065e+06,4.0,0.0,1.15275e+06,,,,,,,1.0,True,Plus,Active,52.0,1.8
9225,9226,F,Mien Trung,Nha Trang,Active,,2026-06-30 00:51:00,5.0,1.0,0.0,0.0,2.0,2.0,1.645e+06,2.0,0.0,872000.0,,,,,,,1.0,True,Free,Active,57.8,0.1
9226,9227,M,Mien Trung,Quy Nhon,Active,,2024-12-31 15:45:00,2.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0,True,Free,Active,51.9,2.0
9227,9228,M,Mien Nam,Long Xuyen,Active,,2026-03-02 06:35:00,1.0,1.0,1.0,0.0,,,,,,,1.0,3.8,4.0,0.0,34.0,863.0882352941177,1.0,False,Plus,Expired,46.4,1.7
9228,9229,F,Mien Bac,Quang Ninh,Active,,2026-06-02 22:07:00,4.0,1.0,1.0,0.0,3.0,3.0,774000.0,2.0,0.0,811000.0,,,,,7.0,1021.5714285714286,1.0,False,Free,Cancelled,35.8,0.1
9229,9230,F,Mien Trung,Da Nang,Active,,2026-07-24 08:43:00,,,,,,,,2.0,1.0,99000.0,,,,,,,1.0,True,Plus,Active,54.7,2.3
9231,9232,F,Mien Bac,Ha Noi,Active,,2026-07-18 13:38:00,2.0,0.0,0.0,0.0,10.0,10.0,1.2825e+06,9.0,1.0,1.01455556e+06,,,,,,,1.0,True,Plus,Active,52.6,1.0
9232,9233,F,Mien Nam,Bien Hoa,Active,,2026-07-29 21:18:00,2.0,2.0,1.0,0.0,,,,2.0,0.0,249000.0,,,,,,,1.0,True,Plus,Active,46.8,0.9
9233,9234,M,Mien Nam,Long Xuyen,Active,,2026-07-29 02:15:00,1.0,0.0,0.0,0.0,1.0,1.0,1.303e+06,2.0,0.0,1.417e+06,,,,,,,1.0,True,Free,Active,54.5,0.6
9235,9236,F,Mien Trung,Quy Nhon,Active,,2025-08-17 11:37:00,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,27.5,0.9
9236,9237,F,Mien Nam,Long Xuyen,Closed,2026-06-28,2026-06-24 17:56:00,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,1522.0,1.0,False,Premium,Cancelled,48.1,2.4
9237,9238,M,Mien Nam,Bien Hoa,Active,,2025-10-04 03:16:00,,,,,,,,,,,,,,,,,1.0,True,Free,Active,30.4,1.8
